Mo,11/23/20,1.0125,,
,,,,
Fr,11/20/20,1.017,,
Th,11/19/20,1.0236,,
We,11/18/20,1.0101,,
Tu,11/17/20,1.0153,,
,,,,
Sa,11/14/20,1.0227,,
Fr,11/13/20,1.0273,,
Th,11/12/20,1.0293,,
We,11/11/20,1.0243,,
Tu,11/10/20,1.0318,,
Mo,11/9/20,1.0483,,
,,,,
Fr,11/6/20,1.0659,,
Th,11/5/20,1.0802,,
We,11/4/20,1.0994,,
Tu,11/3/20,1.0592,,
Mo,11/2/20,1.0726,,
,,,,
Fr,10/30/20,1.0765,,
Th,10/29/20,1.0728,,
We,10/28/20,1.0356,,
Tu,10/27/20,1.0114,,
Mo,10/26/20,1.0209,,
,,,,
Fr,10/23/20,1.0074,,
Th,10/22/20,0.9771,,
We,10/21/20,0.9662,,
Tu,10/20/20,0.9701,,
Mo,10/19/20,0.9728,,
,,,,
Fr,10/16/20,1.1219,,
Th,10/15/20,1.1291,,
We,10/14/20,1.1406,,
Tu,10/13/20,1.1288,,
Mo,10/12/20,1.1296,,
,,,,
Fr,10/9/20,1.132,,
Th,10/8/20,1.1412,,
We,10/7/20,1.1499,,
Tu,10/6/20,1.1587,,
Mo,10/5/20,1.1766,,
,,,,
Th,10/1/20,1.185,,
We,9/30/20,1.2066,,
Tu,9/29/20,1.2096,,
Mo,9/28/20,1.2093,,
,,,,
Fr,9/25/20,1.2285,,
Th,9/24/20,1.2565,,
We,9/23/20,1.2194,,
Tu,9/22/20,1.2172,,
Mo,9/21/20,1.2076,,
,,,,
Fr,9/18/20,1.1587,,
Th,9/17/20,1.1547,,
We,9/16/20,1.1452,,
Tu,9/15/20,1.1528,,
Mo,9/14/20,1.1613,,
,,,,
Fr,9/11/20,1.1558,,
Th,9/10/20,1.1562,,
We,9/9/20,1.1867,,
Tu,9/8/20,1.1814,,
Mo,9/7/20,1.1798,,
,,,,
Fr,9/4/20,1.1904,,
Th,9/3/20,1.171,,
We,9/2/20,1.1682,,
Tu,9/1/20,1.1651,,
Mo,8/31/20,1.1734,,
,,,,
Fr,8/28/20,1.1484,,
Th,8/27/20,1.1588,,
We,8/26/20,1.16,,
Tu,8/25/20,1.1668,,
Mo,8/24/20,1.1682,,
,,,,
Fr,8/21/20,1.1843,,
Th,8/20/20,1.191,,
We,8/19/20,1.1861,,
Tu,8/18/20,1.1861,,
Mo,8/17/20,1.2046,,
,,,,
Fr,8/14/20,1.2102,,
Th,8/13/20,1.1965,,
We,8/12/20,1.1737,,
Tu,8/11/20,1.1725,,
Mo,8/10/20,1.1794,,
,,,,
Fr,8/7/20,1.1996,,
Th,8/6/20,1.2001,,
We,8/5/20,1.3103,,
Tu,8/4/20,1.2853,,
Mo,8/3/20,1.3114,,
,,,,
Fr,7/31/20,1.2891,,
Th,7/30/20,1.2847,,
We,7/29/20,1.2524,,
Tu,7/28/20,1.2382,,
Mo,7/27/20,1.2565,,
,,,,
Fr,7/24/20,1.2658,,
Th,7/23/20,1.319,,
We,7/22/20,1.351,,
Tu,7/21/20,1.3489,,
Mo,7/20/20,1.3673,,
,,,,
Fr,7/17/20,1.382,,
Th,7/16/20,1.4028,,
We,7/15/20,1.4344,,
Tu,7/14/20,1.4351,,
Mo,7/13/20,1.4093,,
,,,,
Fr,7/10/20,1.4368,,
Th,7/9/20,1.4312,,
We,7/8/20,1.4319,,
Tu,7/7/20,1.4184,,
Mo,7/6/20,1.4256,,
,,,,
Fr,7/3/20,1.347,,
Th,7/2/20,1.3536,,
We,7/1/20,1.3695,,
Tu,6/30/20,1.3942,,
Mo,6/29/20,1.3924,,
,,,,
Fr,6/26/20,1.3841,,
Th,6/25/20,1.3971,,
We,6/24/20,1.3961,,
Tu,6/23/20,1.3739,,
Mo,6/22/20,1.3944,,
,,,,
Fr,6/19/20,1.438,,
Th,6/18/20,1.4576,,
We,6/17/20,1.488,,
Tu,6/16/20,1.4837,,
Mo,6/15/20,1.5005,,
,,,,
Fr,6/12/20,1.4855,,
Th,6/11/20,1.4963,,
We,6/10/20,1.4594,,
Tu,6/9/20,1.4719,,
Mo,6/8/20,1.4541,,
,,,,
Fr,6/5/20,1.4577,,
Th,6/4/20,1.4708,,
We,6/3/20,1.4653,,
Tu,6/2/20,1.4747,,
Mo,6/1/20,1.4978,,
,,,,
Fr,5/29/20,1.5504,,
Th,5/28/20,1.5721,,
We,5/27/20,1.6017,,
Tu,5/26/20,1.6538,,
,,,,
Fr,5/22/20,1.6504,,
Th,5/21/20,1.6365,,
We,5/20/20,1.6426,,
Tu,5/19/20,1.6764,,
Mo,5/18/20,1.6913,,
,,,,
Fr,5/15/20,1.6332,,
Th,5/14/20,1.6319,,
We,5/13/20,1.5867,,
Tu,5/12/20,1.6174,,
Mo,5/11/20,1.6076,,
,,,,
Fr,5/8/20,1.6035,,
Th,5/7/20,1.6137,,
We,5/6/20,1.6013,,
Tu,5/5/20,1.6132,,
Mo,5/4/20,1.5998,,
,,,,
Th,4/30/20,1.5218,,
We,4/29/20,1.5682,,
Tu,4/28/20,1.5977,,
Mo,4/27/20,1.6164,,
,,,,
Fr,4/24/20,1.6379,,
Th,4/23/20,1.6104,,
We,4/22/20,1.6352,,
Tu,4/21/20,1.6748,,
Mo,4/20/20,1.6213,,
,,,,
Fr,4/17/20,1.6243,,
Th,4/16/20,1.6767,,
We,4/15/20,1.689,,
Mo,4/13/20,1.6719,,
,,,,
Th,4/9/20,1.6467,,
We,4/8/20,1.7164,,
Tu,4/7/20,1.7065,,
,,,,
Fr,4/3/20,1.8597,,
We,4/1/20,1.8153,,
Tu,3/31/20,1.7412,,
Mo,3/30/20,1.8042,,
,,,,
Fr,3/27/20,1.7209,,
Th,3/26/20,1.7134,,
We,3/25/20,1.8265,,
Tu,3/24/20,1.954,,
Mo,3/23/20,1.9615,,
,,,,
Fr,3/20/20,1.5711,,
Th,3/19/20,1.6615,,
We,3/18/20,1.6488,,
Tu,3/17/20,1.5566,,
Mo,3/16/20,1.5164,,
,,,,
Fr,3/13/20,1.3949,,
Th,3/12/20,1.4513,,
We,3/11/20,1.3326,,
Mo,3/9/20,1.3349,,
,,,,
Fr,3/6/20,1.2684,,
Th,3/5/20,1.239,,
We,3/4/20,1.2409,,
Tu,3/3/20,1.2341,,
Mo,3/2/20,1.194,,
,,,,
Fr,2/28/20,1.1739,,
Th,2/27/20,1.1706,,
We,2/26/20,1.1664,,
Tu,2/25/20,1.155,,
Mo,2/24/20,1.1527,,
,,,,
Th,2/20/20,1.1301,,
We,2/19/20,1.1259,,
Tu,2/18/20,1.1377,,
Mo,2/17/20,1.1333,,
,,,,
Fr,2/14/20,1.1173,,
Th,2/13/20,1.1409,,
We,2/12/20,1.138,,
Tu,2/11/20,1.1477,,
Mo,2/10/20,1.1543,,
,,,,
Fr,2/7/20,1.1204,,
Th,2/6/20,1.1159,,
We,2/5/20,1.1497,,
Tu,2/4/20,1.1597,,
Mo,2/3/20,1.1863,,
,,,,
Sa,2/1/20,1.1921,,
Fr,1/31/20,1.1632,,
Th,1/30/20,1.1578,,
We,1/29/20,1.1498,,
Tu,1/28/20,1.1563,,
Mo,1/27/20,1.151,,
,,,,
Fr,1/24/20,1.1383,,
Th,1/23/20,1.1765,,
We,1/22/20,1.1818,,
Tu,1/21/20,1.1758,,
Mo,1/20/20,1.17,,
,,,,
Fr,1/17/20,1.1584,,
Th,1/16/20,1.1588,,
We,1/15/20,1.1604,,
Tu,1/14/20,1.1582,,
Mo,1/13/20,1.1608,,
,,,,
Fr,1/10/20,1.168,,
Th,1/9/20,1.1722,,
We,1/8/20,1.1904,,
Tu,1/7/20,1.1889,,
Mo,1/6/20,1.1945,,
,,,,
Fr,1/3/20,1.1818,,
Th,1/2/20,1.1772,,
We,1/1/20,1.1864,,
Tu,12/31/19,1.1879,,
Mo,12/30/19,1.1792,,
,,,,
Fr,12/27/19,1.1787,,
Th,12/26/19,1.1905,,
Tu,12/24/19,1.1819,,
Mo,12/23/19,1.1768,,
,,,,
Fr,12/20/19,1.182,,
Th,12/19/19,1.1823,,
We,12/18/19,1.1855,,
Tu,12/17/19,1.1915,,
Mo,12/16/19,1.2035,,
,,,,
Fr,12/13/19,1.2014,,
Th,12/12/19,1.2141,,
We,12/11/19,1.2192,,
Tu,12/10/19,1.2244,,
Mo,12/9/19,1.2169,,
,,,,
Fr,12/6/19,1.2182,,
Th,12/5/19,1.2082,,
We,12/4/19,1.2061,,
Tu,12/3/19,1.2113,,
Mo,12/2/19,1.2075,,
,,,,
Fr,11/29/19,1.2078,,
Th,11/28/19,1.1979,,
We,11/27/19,1.2011,,
Tu,11/26/19,1.207,,
Mo,11/25/19,1.205,,
,,,,
Fr,11/22/19,1.2208,,
Th,11/21/19,1.2143,,
We,11/20/19,1.212,,
Tu,11/19/19,1.2174,,
Mo,11/18/19,1.2231,,
,,,,
Fr,11/15/19,1.2209,,
Th,11/14/19,1.223,,
We,11/13/19,1.2282,,
Mo,11/11/19,1.2212,,
,,,,
Fr,11/8/19,1.2219,,
Th,11/7/19,1.2119,,
We,11/6/19,1.2174,,
Tu,11/5/19,1.2988,,
Mo,11/4/19,1.2971,,
,,,,
Fr,11/1/19,1.3015,,
Th,10/31/19,1.3026,,
We,10/30/19,1.3052,,
Tu,10/29/19,1.3118,,
Su,10/27/19,1.3313,,
,,,,
Fr,10/25/19,1.3378,,
Th,10/24/19,1.3391,,
We,10/23/19,1.3378,,
Tu,10/22/19,1.3282,,
,,,,
Fr,10/18/19,1.3169,,
Th,10/17/19,1.3252,,
We,10/16/19,1.2312,,
Tu,10/15/19,1.2341,,
Mo,10/14/19,1.2435,,
,,,,
Fr,10/11/19,1.2464,,
Th,10/10/19,1.2545,,
We,10/9/19,1.2447,,
Mo,10/7/19,1.2662,,
,,,,
Fr,10/4/19,1.2644,,
Th,10/3/19,1.25,,
Tu,10/1/19,1.2436,,
Mo,9/30/19,1.2319,,
,,,,
Fr,9/27/19,1.227,,
Th,9/26/19,1.2217,,
We,9/25/19,1.2343,,
Tu,9/24/19,1.2184,,
Mo,9/23/19,1.2186,,
,,,,
Fr,9/20/19,1.2521,,
Th,9/19/19,1.3188,,
We,9/18/19,1.3118,,
Tu,9/17/19,1.3148,,
Mo,9/16/19,1.2921,,
,,,,
Fr,9/13/19,1.283,,
Th,9/12/19,1.2927,,
We,9/11/19,1.2869,,
Mo,9/9/19,1.2913,,
,,,,
Fr,9/6/19,1.297,,
Th,9/5/19,1.3089,,
We,9/4/19,1.3061,,
Tu,9/3/19,1.3119,,
,,,,
Fr,8/30/19,1.2864,,
Th,8/29/19,1.2955,,
We,8/28/19,1.2823,,
Tu,8/27/19,1.2758,,
Mo,8/26/19,1.2808,,
,,,,
Fr,8/23/19,1.3085,,
Th,8/22/19,1.3167,,
We,8/21/19,1.2903,,
Tu,8/20/19,1.2811,,
Mo,8/19/19,1.2764,,
,,,,
Fr,8/16/19,1.28,,
We,8/14/19,1.2813,,
Tu,8/13/19,1.2936,,
,,,,
Fr,8/9/19,1.2671,,
Th,8/8/19,1.2757,,
We,8/7/19,1.2979,,
Tu,8/6/19,1.2878,,
Mo,8/5/19,1.2976,,
,,,,
Fr,8/2/19,1.2829,,
Th,8/1/19,1.2924,,
We,7/31/19,1.248,,
Tu,7/30/19,1.2508,,
Mo,7/29/19,1.2412,,
,,,,
Fr,7/26/19,1.2348,,
Th,7/25/19,1.2365,,
We,7/24/19,1.2359,,
Tu,7/23/19,1.2252,,
Mo,7/22/19,1.2237,,
,,,,
Fr,7/19/19,1.2221,,
Th,7/18/19,1.2002,,
We,7/17/19,1.1881,,
Tu,7/16/19,1.1907,,
Mo,7/15/19,1.1978,,
,,,,
Fr,7/12/19,1.2028,,
Th,7/11/19,1.1998,,
We,7/10/19,1.2069,,
Tu,7/9/19,1.2015,,
Mo,7/8/19,1.2018,,
,,,,
Fr,7/5/19,1.1777,,
Th,7/4/19,1.166,,
We,7/3/19,1.158,,
Tu,7/2/19,1.1587,,
Mo,7/1/19,1.1625,,
,,,,
Fr,6/28/19,1.1711,,
Th,6/27/19,1.1654,,
We,6/26/19,1.1652,,
Tu,6/25/19,1.1699,,
Mo,6/24/19,1.1792,,
,,,,
Fr,6/21/19,1.2041,,
Th,6/20/19,1.1917,,
We,6/19/19,1.194,,
Tu,6/18/19,1.1961,,
Mo,6/17/19,1.1987,,
,,,,
Fr,6/14/19,1.1838,,
Th,6/13/19,1.2222,,
We,6/12/19,1.2175,,
Tu,6/11/19,1.2116,,
Mo,6/10/19,1.2167,,
,,,,
Fr,6/7/19,1.2219,,
Th,6/6/19,1.2245,,
Tu,6/4/19,1.2076,,
Mo,6/3/19,1.1931,,
,,,,
Fr,5/31/19,1.213,,
Th,5/30/19,1.2094,,
We,5/29/19,1.2195,,
Tu,5/28/19,1.2119,,
Mo,5/27/19,1.2139,,
,,,,
Fr,5/24/19,1.2215,,
Th,5/23/19,1.2412,,
We,5/22/19,1.2317,,
Tu,5/21/19,1.2232,,
Mo,5/20/19,1.2113,,
,,,,
Fr,5/17/19,1.2567,,
Th,5/16/19,1.2748,,
We,5/15/19,1.2844,,
Tu,5/14/19,1.2773,,
Mo,5/13/19,1.2852,,
,,,,
Fr,5/10/19,1.2724,,
Th,5/9/19,1.2692,,
We,5/8/19,1.2614,,
Tu,5/7/19,1.2454,,
Mo,5/6/19,1.2349,,
,,,,
Fr,5/3/19,1.2234,,
Th,5/2/19,1.2229,,
Tu,4/30/19,1.2213,,
,,,,
Fr,4/26/19,1.2202,,
Th,4/25/19,1.2308,,
We,4/24/19,1.2206,,
Tu,4/23/19,1.2361,,
Mo,4/22/19,1.2331,,
,,,,
Th,4/18/19,1.2175,,
Tu,4/16/19,1.2133,,
Mo,4/15/19,1.2248,,
,,,,
Fr,4/12/19,1.2292,,
Th,4/11/19,1.2343,,
We,4/10/19,1.235,,
Tu,4/9/19,1.2238,,
Mo,4/8/19,1.2313,,
,,,,
Fr,4/5/19,1.2262,,
Th,4/4/19,1.2318,,
We,4/3/19,1.2257,,
Tu,4/2/19,1.2201,,
Mo,4/1/19,1.2259,,
,,,,
Fr,3/29/19,1.2322,,
Th,3/28/19,1.2363,,
We,3/27/19,1.2496,,
Tu,3/26/19,1.2464,,
Mo,3/25/19,1.253,,
,,,,
Fr,3/22/19,1.2413,,
We,3/20/19,1.2136,,
Tu,3/19/19,1.3155,,
Mo,3/18/19,1.3248,,
,,,,
Fr,3/15/19,1.3857,,
Th,3/14/19,1.3955,,
We,3/13/19,1.3753,,
Tu,3/12/19,1.3743,,
Mo,3/11/19,1.3921,,
,,,,
Fr,3/8/19,1.4066,,
Th,3/7/19,1.4046,,
We,3/6/19,1.408,,
Tu,3/5/19,1.4155,,
,,,,
Fr,3/1/19,1.4303,,
Th,2/28/19,1.4382,,
We,2/27/19,1.4134,,
Tu,2/26/19,1.4107,,
Mo,2/25/19,1.4014,,
,,,,
Fr,2/22/19,1.4148,,
Th,2/21/19,1.4137,,
We,2/20/19,1.4193,,
Tu,2/19/19,1.4355,,
Mo,2/18/19,1.4296,,
,,,,
Fr,2/15/19,1.4172,,
Th,2/14/19,1.4146,,
We,2/13/19,1.4084,,
Tu,2/12/19,1.4037,,
Mo,2/11/19,1.3944,,
,,,,
Fr,2/8/19,1.3886,,
Th,2/7/19,1.3727,,
We,2/6/19,1.3725,,
Tu,2/5/19,1.3788,,
Mo,2/4/19,1.3801,,
,,,,
Fr,2/1/19,1.3844,,
Th,1/31/19,1.3925,,
We,1/30/19,1.4185,,
Tu,1/29/19,1.4288,,
Mo,1/28/19,1.4263,,
,,,,
Fr,1/25/19,1.4117,,
Th,1/24/19,1.405,,
We,1/23/19,1.3664,,
Tu,1/22/19,1.3538,,
Mo,1/21/19,1.3488,,
,,,,
Fr,1/18/19,1.3559,,
Th,1/17/19,1.3564,,
We,1/16/19,1.357,,
Tu,1/15/19,1.3571,,
Mo,1/14/19,1.3747,,
,,,,
Fr,1/11/19,1.3687,,
Th,1/10/19,1.365,,
We,1/9/19,1.361,,
Tu,1/8/19,1.3698,,
Mo,1/7/19,1.3748,,
,,,,
Fr,1/4/19,1.3808,,
Th,1/3/19,1.3878,,
We,1/2/19,1.3732,,
Tu,1/1/19,1.3594,,
Mo,12/31/18,1.3665,,
,,,,
Fr,12/28/18,1.3662,,
Th,12/27/18,1.3492,,
We,12/26/18,1.3552,,
Mo,12/24/18,1.362,,
,,,,
Fr,12/21/18,1.3639,,
Th,12/20/18,1.3381,,
We,12/19/18,1.3362,,
Tu,12/18/18,1.3412,,
Mo,12/17/18,1.3441,,
,,,,
Fr,12/14/18,1.3555,,
Th,12/13/18,1.3568,,
We,12/12/18,1.3625,,
Tu,12/11/18,1.3869,,
Mo,12/10/18,1.3944,,
,,,,
Fr,12/7/18,1.3665,,
Th,12/6/18,1.3805,,
We,12/5/18,1.3585,,
Tu,12/4/18,1.3491,,
Mo,12/3/18,1.3451,,
,,,,
Fr,11/30/18,1.3469,,
Th,11/29/18,1.3478,,
We,11/28/18,1.3649,,
Tu,11/27/18,1.3727,,
Mo,11/26/18,1.3789,,
,,,,
Th,11/22/18,1.3936,,
We,11/21/18,1.3849,,
Tu,11/20/18,1.3742,,
Mo,11/19/18,1.3627,,
,,,,
Fr,11/16/18,1.3749,,
Th,11/15/18,1.3825,,
We,11/14/18,1.4113,,
Tu,11/13/18,1.4112,,
Mo,11/12/18,1.4246,,
,,,,
Fr,11/9/18,1.4106,,
We,11/7/18,1.4075,,
Tu,11/6/18,1.4173,,
Mo,11/5/18,1.3286,,
,,,,
Fr,11/2/18,1.3169,,
Th,11/1/18,1.3391,,
We,10/31/18,1.3387,,
Tu,10/30/18,1.3605,,
Mo,10/29/18,1.3534,,
,,,,
Fr,10/26/18,1.3871,,
Th,10/25/18,1.373,,
We,10/24/18,1.3514,,
Tu,10/23/18,1.3589,,
Mo,10/22/18,1.3459,,
,,,,
Fr,10/19/18,1.3388,,
We,10/17/18,1.3209,,
Tu,10/16/18,1.3065,,
Mo,10/15/18,1.3177,,
,,,,
Fr,10/12/18,1.3227,,
Th,10/11/18,1.3512,,
We,10/10/18,1.3216,,
Tu,10/9/18,1.3394,,
Mo,10/8/18,1.3326,,
,,,,
Fr,10/5/18,1.3364,,
Th,10/4/18,1.3063,,
We,10/3/18,1.277,,
Mo,10/1/18,1.2578,,
,,,,
Fr,9/28/18,1.2681,,
Th,9/27/18,1.2647,,
We,9/26/18,1.2572,,
Tu,9/25/18,1.2534,,
Mo,9/24/18,1.2654,,
,,,,
Fr,9/21/18,1.2401,,
We,9/19/18,1.2308,,
Tu,9/18/18,1.221,,
Mo,9/17/18,1.2114,,
,,,,
Fr,9/14/18,1.1996,,
We,9/12/18,1.2115,,
Tu,9/11/18,1.2213,,
Mo,9/10/18,1.205,,
,,,,
Fr,9/7/18,1.1935,,
Th,9/6/18,1.198,,
We,9/5/18,1.2033,,
Tu,9/4/18,1.1989,,
Mo,9/3/18,1.1941,,
,,,,
Fr,8/31/18,1.1838,,
Th,8/30/18,1.1824,,
We,8/29/18,1.1814,,
Tu,8/28/18,1.1762,,
Mo,8/27/18,1.1823,,
,,,,
Fr,8/24/18,1.196,,
Th,8/23/18,1.168,,
Tu,8/21/18,1.1695,,
Mo,8/20/18,1.1697,,
,,,,
Fr,8/17/18,1.1799,,
Th,8/16/18,1.1888,,
Tu,8/14/18,1.1829,,
Mo,8/13/18,1.1811,,
,,,,
Fr,8/10/18,1.1741,,
Th,8/9/18,1.1693,,
We,8/8/18,1.1735,,
Tu,8/7/18,1.1804,,
Mo,8/6/18,1.1796,,
,,,,
Fr,8/3/18,1.2231,,
Th,8/2/18,1.236,,
We,8/1/18,1.2167,,
Tu,7/31/18,1.214,,
Mo,7/30/18,1.2176,,
,,,,
Fr,7/27/18,1.2227,,
Th,7/26/18,1.2344,,
We,7/25/18,1.2371,,
Tu,7/24/18,1.2382,,
Mo,7/23/18,1.2418,,
,,,,
Fr,7/20/18,1.2494,,
Th,7/19/18,1.2544,,
We,7/18/18,1.2466,,
Tu,7/17/18,1.2395,,
Mo,7/16/18,1.2448,,
,,,,
Fr,7/13/18,1.2374,,
Th,7/12/18,1.2402,,
We,7/11/18,1.2473,,
Tu,7/10/18,1.2697,,
Mo,7/9/18,1.2804,,
,,,,
Fr,7/6/18,1.2904,,
Th,7/5/18,1.2934,,
We,7/4/18,1.2876,,
Tu,7/3/18,1.2973,,
Mo,7/2/18,1.3015,,
,,,,
Fr,6/29/18,1.2957,,
Th,6/28/18,1.31,,
We,6/27/18,1.3033,,
Tu,6/26/18,1.2887,,
Mo,6/25/18,1.2894,,
,,,,
Fr,6/22/18,1.2815,,
Th,6/21/18,1.2908,,
We,6/20/18,1.2825,,
Tu,6/19/18,1.292,,
Mo,6/18/18,1.2825,,
,,,,
Fr,6/15/18,1.1815,,
Th,6/14/18,1.1849,,
We,6/13/18,1.0939,,
Tu,6/12/18,1.0953,,
Mo,6/11/18,1.1017,,
,,,,
Fr,6/8/18,1.103,,
Th,6/7/18,1.1024,,
We,6/6/18,1.1113,,
Tu,6/5/18,1.1201,,
Mo,6/4/18,1.1166,,
,,,,
Fr,6/1/18,1.1082,,
Th,5/31/18,1.1052,,
We,5/30/18,1.1043,,
Tu,5/29/18,1.1311,,
Mo,5/28/18,1.1241,,
,,,,
Fr,5/25/18,1.1319,,
Th,5/24/18,1.1304,,
We,5/23/18,1.1409,,
Tu,5/22/18,1.1308,,
Mo,5/21/18,1.1319,,
,,,,
Fr,5/18/18,1.1244,,
Th,5/17/18,1.1148,,
We,5/16/18,1.1072,,
Tu,5/15/18,1.1024,,
Mo,5/14/18,1.102,,
,,,,
Fr,5/11/18,1.1026,,
Th,5/10/18,1.1117,,
We,5/9/18,1.1094,,
Tu,5/8/18,1.1126,,
Mo,5/7/18,1.1129,,
,,,,
Fr,5/4/18,1.1222,,
Th,5/3/18,1.1162,,
We,5/2/18,1.1139,,
Mo,4/30/18,1.1144,,
,,,,
Fr,4/27/18,1.1205,,
Th,4/26/18,1.1287,,
We,4/25/18,1.1357,,
Tu,4/24/18,1.1319,,
Mo,4/23/18,1.1374,,
,,,,
Fr,4/20/18,1.1385,,
Th,4/19/18,1.1381,,
We,4/18/18,1.1413,,
Tu,4/17/18,1.1392,,
Mo,4/16/18,1.1422,,
,,,,
Fr,4/13/18,1.1459,,
Th,4/12/18,1.149,,
We,4/11/18,1.1545,,
Tu,4/10/18,1.1565,,
Mo,4/9/18,1.1596,,
,,,,
Fr,4/6/18,1.1652,,
Th,4/5/18,1.1663,,
We,4/4/18,1.1867,,
Tu,4/3/18,1.1742,,
Mo,4/2/18,1.1782,,
,,,,
We,3/28/18,1.1921,,
Tu,3/27/18,1.1847,,
Mo,3/26/18,1.1932,,
,,,,
Fr,3/23/18,1.2104,,
Th,3/22/18,1.1954,,
We,3/21/18,1.1882,,
Tu,3/20/18,1.1932,,
Mo,3/19/18,1.1958,,
,,,,
Fr,3/16/18,1.1915,,
Th,3/15/18,1.1085,,
We,3/14/18,1.1036,,
Tu,3/13/18,1.1764,,
Mo,3/12/18,1.1742,,
,,,,
Fr,3/9/18,1.1958,,
Th,3/8/18,1.1942,,
We,3/7/18,1.2057,,
Tu,3/6/18,1.1954,,
Mo,3/5/18,1.1802,,
,,,,
Th,3/1/18,1.1698,,
We,2/28/18,1.1651,,
Tu,2/27/18,1.1596,,
Mo,2/26/18,1.1562,,
,,,,
Fr,2/23/18,1.1665,,
Th,2/22/18,1.1777,,
We,2/21/18,1.1768,,
Tu,2/20/18,1.1817,,
Mo,2/19/18,1.1792,,
,,,,
Fr,2/16/18,1.171,,
Th,2/15/18,1.1612,,
We,2/14/18,1.1564,,
Mo,2/12/18,1.1515,,
,,,,
Fr,2/9/18,1.1615,,
Th,2/8/18,1.1477,,
We,2/7/18,1.1494,,
Tu,2/6/18,1.1445,,
Mo,2/5/18,1.126,,
,,,,
Fr,2/2/18,1.116,,
Th,2/1/18,1.0899,,
We,1/31/18,1.0882,,
Tu,1/30/18,1.0825,,
Mo,1/29/18,1.0661,,
,,,,
Th,1/25/18,1.073,,
We,1/24/18,1.0697,,
Tu,1/23/18,1.0703,,
Mo,1/22/18,1.0806,,
,,,,
Fr,1/19/18,1.0886,,
Th,1/18/18,1.0963,,
We,1/17/18,1.1019,,
Tu,1/16/18,1.1118,,
Mo,1/15/18,1.1094,,
,,,,
Fr,1/12/18,1.1175,,
Th,1/11/18,1.1204,,
We,1/10/18,1.1227,,
Tu,1/9/18,1.1223,,
Mo,1/8/18,1.1253,,
,,,,
Fr,1/5/18,1.1317,,
Th,1/4/18,1.1378,,
We,1/3/18,1.1437,,
Tu,1/2/18,1.1431,,
Mo,1/1/18,1.1431,,
,,,,
Fr,12/29/17,1.1349,,
Th,12/28/17,1.1419,,
We,12/27/17,1.1397,,
Tu,12/26/17,1.1364,,
,,,,
Fr,12/22/17,1.1388,,
Th,12/21/17,1.145,,
We,12/20/17,1.1443,,
Tu,12/19/17,1.1423,,
Mo,12/18/17,1.1503,,
,,,,
Fr,12/15/17,1.1729,,
Th,12/14/17,1.1806,,
We,12/13/17,1.1875,,
Tu,12/12/17,1.1812,,
Mo,12/11/17,1.1732,,
,,,,
Fr,12/8/17,1.1804,,
Th,12/7/17,1.1912,,
We,12/6/17,1.2041,,
Tu,12/5/17,1.1966,,
Mo,12/4/17,1.1941,,
,,,,
Fr,12/1/17,1.1955,,
Th,11/30/17,1.184,,
We,11/29/17,1.1681,,
Tu,11/28/17,1.1675,,
Mo,11/27/17,1.1639,,
,,,,
Fr,11/24/17,1.1654,,
Th,11/23/17,1.1686,,
We,11/22/17,1.1695,,
Tu,11/21/17,1.1724,,
Mo,11/20/17,1.1766,,
,,,,
Fr,11/17/17,1.1772,,
Th,11/16/17,1.1856,,
We,11/15/17,1.1981,,
Tu,11/14/17,1.1915,,
Mo,11/13/17,1.1882,,
,,,,
Fr,11/10/17,1.1782,,
Th,11/9/17,1.1804,,
We,11/8/17,1.1816,,
Tu,11/7/17,1.1762,,
Mo,11/6/17,1.1636,,
,,,,
Fr,11/3/17,1.1604,,
Th,11/2/17,1.1643,,
We,11/1/17,1.1634,,
Tu,10/31/17,1.1747,,
Mo,10/30/17,1.1602,,
,,,,
Fr,10/27/17,1.164,,
Th,10/26/17,1.1643,,
We,10/25/17,1.168,,
Tu,10/24/17,1.1828,,
Mo,10/23/17,1.1865,,
,,,,
Th,10/19/17,1.1907,,
We,10/18/17,1.1836,,
Tu,10/17/17,1.1827,,
Mo,10/16/17,1.1818,,
,,,,
Fr,10/13/17,1.1892,,
Th,10/12/17,1.1984,,
We,10/11/17,1.2115,,
Tu,10/10/17,1.2081,,
Mo,10/9/17,1.211,,
,,,,
Fr,10/6/17,1.2123,,
Th,10/5/17,1.2208,,
We,10/4/17,1.2177,,
Tu,10/3/17,1.2245,,
,,,,
Fr,9/29/17,1.2328,,
Th,9/28/17,1.2329,,
We,9/27/17,1.2377,,
Tu,9/26/17,1.2205,,
Mo,9/25/17,1.2195,,
,,,,
Fr,9/22/17,1.2082,,
Th,9/21/17,1.1915,,
We,9/20/17,1.2029,,
Tu,9/19/17,1.2028,,
Mo,9/18/17,1.202,,
,,,,
Fr,9/15/17,1.1949,,
Th,9/14/17,1.1961,,
We,9/13/17,1.1981,,
Tu,9/12/17,1.1992,,
Mo,9/11/17,1.2096,,
,,,,
Fr,9/8/17,1.2036,,
Th,9/7/17,1.2045,,
We,9/6/17,1.2011,,
Tu,9/5/17,1.1955,,
Mo,9/4/17,1.1996,,
,,,,
Fr,9/1/17,1.1924,,
Th,8/31/17,1.2006,,
We,8/30/17,1.2038,,
Tu,8/29/17,1.2137,,
Mo,8/28/17,1.1998,,
,,,,
Th,8/24/17,1.2057,,
We,8/23/17,1.1891,,
